RETIROS,FECHA,
9876510000509042,12-07-22,
9876500001628313,12-07-22,
9876510001034453,12-07-22,
9876500000745266,12-07-22,
9876510001007616,12-07-22,
9876500002026640,12-07-22,
9876500001269647,12-07-22,
9876500001601682,12-07-22,
9876500001073312,12-07-22,
9876510000287052,12-07-22,
9876500000817305,12-07-22,
9876510000956854,12-07-22,
9876500001054601,12-07-22,
9876510000889022,12-07-22,
9876500001187476,12-07-22,
9876500001991034,12-07-22,
9876500000715681,12-07-22,
9876510000559658,12-07-22,
9876510000406611,12-07-22,
9876500001541300,12-07-22,
9876500001007609,12-07-22,
9876500001897900,12-07-22,
9876500001871723,12-07-22,
9876510000851816,12-07-22,
9876500001680637,12-07-22,
9876510000924431,12-07-22,
9876500000393513,12-07-22,
9876500001125781,12-07-22,
9876510000918029,12-07-22,
9876500000931700,12-07-22,
9876510000954958,12-07-22,
9876500001332148,12-07-22,
9876500001531871,12-07-22,
9876510000836437,12-07-22,
9876500001329276,12-07-22,
9876500001458604,12-07-22,
9876500001010025,12-07-22,
9876500000725839,12-07-22,
9876500000970229,12-07-22,
9876510000971820,12-07-22,
9876500001771410,12-07-22,
9876500000081456,12-07-22,
9876510000810838,12-07-22,
9876500001124180,12-07-22,
9876500001445718,12-07-22,
9876500000933532,12-07-22,
9876500000967365,12-07-22,
9876500001749069,12-07-22,
9876500001648618,12-07-22,
9876500000799156,12-07-22,
9876500000904269,12-07-22,
9876510000834929,12-07-22,
9876500001457341,12-07-22,
9876510000198291,12-07-22,
9876500001818559,12-07-22,
9876500001910638,12-07-22,
9876500001253500,12-07-22,
9876510000429035,12-07-22,
9876510000767129,12-07-22,
9876510000418285,12-07-22,
9876500000727066,12-07-22,
9876510000485011,12-07-22,
9876500001014423,12-07-22,
9876500001162735,12-07-22,
9876500001133306,12-07-22,
9876510000925610,12-07-22,
9876500000908724,12-07-22,
9876510000286658,12-07-22,
9876500001899203,12-07-22,
9876500001704791,12-07-22,
9876500001297739,12-07-22,
9876510000334953,12-07-22,
9876500000740465,12-07-22,
9876500001232934,12-07-22,
9876510000957233,12-07-22,
9876500001564930,12-07-22,
9876510000498626,12-07-22,
9876500001227918,12-07-22,
9876500000759499,12-07-22,
9876500001665075,12-07-22,
9876500001571885,12-07-22,
9876510000916676,12-07-22,
9876500001881771,12-07-22,
9876510000887158,12-07-22,
9876500001851055,12-07-22,
9876510001023407,12-07-22,
9876500001570440,12-07-22,
9876500001050393,12-07-22,
9876510000409417,12-07-22,
9876510000615286,12-07-22,
9876500000268731,12-07-22,
9876510000099697,12-07-22,
9876500001114306,12-07-22,
9876500000950015,12-07-22,
9876500001357640,12-07-22,
9876510000820787,12-07-22,
9876510000973727,12-07-22,
9876500001351023,12-07-22,
9876500001508622,12-07-22,
9876500000793886,12-07-22,
9876510000232157,12-07-22,
9876500001031740,12-07-22,
9876500001774307,12-07-22,
9876510000542811,12-07-22,
9876510000894485,12-07-22,
9876500001768317,12-07-22,
9876500001863332,12-07-22,
9876500000709726,12-07-22,
9876500000858655,12-07-22,
9876500001114488,12-07-22,
9876500001010082,12-07-22,
9876500001801225,12-07-22,
9876500001726711,12-07-22,
9876500001830786,12-07-22,
9876510000899542,12-07-22,
9876500001426056,12-07-22,
9876510000828087,12-07-22,
9876500001032185,12-07-22,
9876500001872697,12-07-22,
9876500001737825,12-07-22,
9876510000423442,12-07-22,
9876500001887240,12-07-22,
9876510000953133,12-07-22,
9876510000883454,12-07-22,
9876500001917328,12-07-22,
9876500000871815,12-07-22,
9876500000665225,12-07-22,
9876500001952994,12-07-22,
9876500001163113,12-07-22,
9876500000975392,12-07-22,
9876500001665562,12-07-22,
9876500001169276,12-07-22,
9876500000749490,12-07-22,
9876500001703611,12-07-22,
9876500001447243,12-07-22,
9876500001287300,12-07-22,
9876500000944281,12-07-22,
9876500001569749,12-07-22,
9876500001321760,12-07-22,
9876500001837500,12-07-22,
9876500001850172,12-07-22,
9876510000630384,12-07-22,
9876500001929026,12-07-22,
9876500000838889,12-07-22,
9876500001676221,12-07-22,
9876510000231886,12-07-22,
9876500001982751,12-07-22,
9876500000788878,12-07-22,
9876510000831412,12-07-22,
9876500001140046,12-07-22,
9876500001606004,12-07-22,
9876500001941237,12-07-22,
9876510000905612,12-07-22,
9876510000938928,12-07-22,
9876510000176537,12-07-22,
9876500001901124,12-07-22,
9876500001874719,12-07-22,
9876500001771071,12-07-22,
9876510000350983,12-07-22,
9876500001792606,12-07-22,
9876500001431361,12-07-22,
9876500001046714,12-07-22,
9876500001715953,12-07-22,
9876500001482711,12-07-22,
9876500001821462,12-07-22,
9876500001896365,12-07-22,
9876500001883223,12-07-22,
9876500001124503,12-07-22,
9876500001691956,12-07-22,
9876500001599746,12-07-22,
9876500001520304,12-07-22,
9876510000508614,12-07-22,
9876500001890905,12-07-22,
9876500001248161,12-07-22,
9876510000812420,12-07-22,
9876510000055624,12-07-22,
9876500001928697,12-07-22,
9876510000258434,12-07-22,
9876500001651828,12-07-22,
9876500000663105,12-07-22,
9876500001797001,12-07-22,
9876500000879776,12-07-22,
9876500001596072,12-07-22,
9876510000873471,12-07-22,
9876500001022293,12-07-22,
9876500001714261,12-07-22,
9876500000812975,12-07-22,
9876500001517193,12-07-22,
9876500001183251,12-07-22,
9876500001837419,12-07-22,
9876500001651414,12-07-22,
9876500000848870,12-07-22,
9876500000538190,12-07-22,
9876500000974726,12-07-22,
9876500001699017,12-07-22,
9876510000823211,12-07-22,
9876500001337535,12-07-22,
9876500001526921,12-07-22,
9876500001476788,12-07-22,
9876510001024371,12-07-22,
9876510001005487,12-07-22,
9876510000123539,12-07-22,
9876510001034495,12-07-22,
9876500001374983,12-07-22,
9876500000520503,12-07-22,
9876500001736421,12-07-22,
9876500001511196,12-07-22,
9876510001020007,12-07-22,
9876500001503250,12-07-22,
9876500001355305,12-07-22,
9876500001761841,12-07-22,
9876500000882655,12-07-22,
9876510000533737,12-07-22,
9876500001460097,12-07-22,
9876500001573642,12-07-22,
9876500001378844,12-07-22,
9876500001512186,12-07-22,
9876510000110593,12-07-22,
9876500001553040,12-07-22,
9876500001195560,12-07-22,
9876500001936708,12-07-22,
9876510000869008,12-07-22,
9876500001335430,12-07-22,
9876500001806497,12-07-22,
9876500001760207,12-07-22,
9876510000481036,12-07-22,
9876500001529784,12-07-22,
9876500000938846,12-07-22,
9876500001718932,12-07-22,
9876500000669425,12-07-22,
9876510000420216,12-07-22,
9876510000608679,12-07-22,
9876510000824623,12-07-22,
9876510000636019,12-07-22,
9876500001247064,12-07-22,
9876500001591479,12-07-22,
9876500001060996,12-07-22,
9876500001125633,12-07-22,
9876500001403642,12-07-22,
9876500001217869,12-07-22,
9876500001043083,12-07-22,
9876500001228007,12-07-22,
9876500001957530,12-07-22,
9876500001325209,12-07-22,
9876500001728444,12-07-22,
9876510000423517,12-07-22,
9876500001414557,12-07-22,
9876500001078709,12-07-22,
9876510000756817,12-07-22,
9876500000948712,12-07-22,
9876500001800649,12-07-22,
9876500001382960,12-07-22,
9876500001961821,12-07-22,
9876510000846147,12-07-22,
9876500000109554,12-07-22,
9876500001825208,12-07-22,
9876500001814657,12-07-22,
9876500001675546,12-07-22,
9876510000417436,12-07-22,
9876500001940361,12-07-22,
9876500000526278,12-07-22,
9876510000509307,12-07-22,
9876500000655259,12-07-22,
9876510001036706,12-07-22,
9876500002018886,12-07-22,
9876510000412007,12-07-22,
9876510000551820,12-07-22,
9876500001958439,12-07-22,
9876500000928938,12-07-22,
9876500001949669,12-07-22,
9876500001444547,12-07-22,
9876500001524462,12-07-22,
9876500001114967,12-07-22,
9876510000425603,12-07-22,
9876500001306951,12-07-22,
9876500001203976,12-07-22,
9876500001750372,12-07-22,
9876510000838284,12-07-22,
9876500001919373,12-07-22,
9876500000895533,12-07-22,
9876500000777640,12-07-22,
9876500001363986,12-07-22,
9876500001572149,12-07-22,
9876500001602748,12-07-22,
9876500001029827,12-07-22,
9876500000992157,12-07-22,
9876510000865857,12-07-22,
9876510000183715,12-07-22,
9876500001260075,12-07-22,
9876500001402792,12-07-22,
9876500001726851,12-07-22,
9876500001216168,12-07-22,
9876510000062745,12-07-22,
9876500000618885,12-07-22,
9876510000033019,12-07-22,
9876500001444596,12-07-22,
9876510000257576,12-07-22,
9876510000644831,12-07-22,
9876500001954149,12-07-22,
9876500001872812,12-07-22,
9876500001745091,12-07-22,
9876500001767426,12-07-22,
9876500001962456,12-07-22,
9876500001096008,12-07-22,
9876500001722967,12-07-22,
9876510000869529,12-07-22,
9876500001819318,12-07-22,
9876510000958637,12-07-22,
9876500000920588,12-07-22,
9876500001929455,12-07-22,
9876500001308361,12-07-22,
9876500001315911,12-07-22,
9876500001679696,12-07-22,
9876510000751016,12-07-22,
9876500001000695,12-07-22,
9876500001890806,12-07-22,
9876500001014126,12-07-22,
9876500000877846,12-07-22,
9876500001554626,12-07-22,
9876500001333369,12-07-22,
9876500000775552,12-07-22,
9876500001220665,12-07-22,
9876510000956235,12-07-22,
9876500000817073,12-07-22,
9876500002003169,12-07-22,
9876500001706036,12-07-22,
9876510000342147,12-07-22,
9876500001745885,12-07-22,
9876500001724054,12-07-22,
9876500000656422,12-07-22,
9876500000740325,12-07-22,
9876500001698449,12-07-22,
9876500001620849,12-07-22,
9876500001899443,12-07-22,
9876500000680943,12-07-22,
9876510000368886,12-07-22,
9876510000912394,12-07-22,
9876510000894931,12-07-22,
9876500000701590,12-07-22,
9876500001665299,12-07-22,
9876500001788380,12-07-22,
9876500001926246,12-07-22,
9876500001600361,12-07-22,
9876510000091918,12-07-22,
9876510000414672,12-07-22,
9876500001381517,12-07-22,
9876500001532580,12-07-22,
9876500001348284,12-07-22,
9876500000982786,12-07-22,
9876500001383703,12-07-22,
9876500001976878,12-07-22,
9876500001536573,12-07-22,
9876500000879586,12-07-22,
9876500001832022,12-07-22,
9876500001470716,12-07-22,
9876500001939827,12-07-22,
9876500001540963,12-07-22,
9876510000462911,12-07-22,
9876510000658062,12-07-22,
9876510000948968,12-07-22,
9876500001416214,12-07-22,
9876510000993642,12-07-22,
9876500000960568,12-07-22,
9876500001135731,12-07-22,
9876510000905984,12-07-22,
9876500000868910,12-07-22,
9876500001558114,12-07-22,
9876500001684050,12-07-22,
9876510001021591,12-07-22,
9876510000405233,12-07-22,
9876500000885799,12-07-22,
9876500001983395,12-07-22,
9876510000660266,12-07-22,
9876500001673350,12-07-22,
9876500001447052,12-07-22,
9876510000963090,12-07-22,
9876510000193144,12-07-22,
9876510000890871,12-07-22,
9876500001787895,12-07-22,
9876500000931866,12-07-22,
9876510000777292,12-07-22,
9876500001658690,12-07-22,
9876510000548867,12-07-22,
9876500001666339,12-07-22,
9876500001005967,12-07-22,
9876500000874652,12-07-22,
9876500001295170,12-07-22,
9876500001908608,12-07-22,
9876510000250241,12-07-22,
9876500001218271,12-07-22,
9876510000852814,12-07-22,
9876500001004416,12-07-22,
9876510000812867,12-07-22,
9876510000908467,12-07-22,
9876500001694299,12-07-22,
9876510000650564,12-07-22,
9876500001578435,12-07-22,
9876510000558817,12-07-22,
9876500001716829,12-07-22,
9876510000422568,12-07-22,
9876500001644336,12-07-22,
9876510000684449,12-07-22,
9876500001746123,12-07-22,
9876500001987727,12-07-22,
9876500000603788,12-07-22,
9876510000219816,12-07-22,
9876510000592899,12-07-22,
9876500001695767,12-07-22,
9876500001338822,12-07-22,
9876500001937334,12-07-22,
9876500001172999,12-07-22,
9876500001726638,12-07-22,
9876510000818856,12-07-22,
9876510001026467,12-07-22,
9876500001444422,12-07-22,
9876510000124420,12-07-22,
9876500001648592,12-07-22,
9876500001566158,12-07-22,
9876500001475715,12-07-22,
9876500000939307,12-07-22,
9876500001825398,12-07-22,
9876510000925644,12-07-22,
9876500001633420,12-07-22,
9876510000092247,12-07-22,
9876500001962696,12-07-22,
9876500001293829,12-07-22,
9876500001134577,12-07-22,
9876500001197848,12-07-22,
9876510000828681,12-07-22,
9876500001480830,12-07-22,
9876500001919597,12-07-22,
9876510001042720,12-07-22,
9876500001324715,12-07-22,
9876500001027904,12-07-22,
9876510000699637,12-07-22,
9876510000767459,12-07-22,
9876500001002873,12-07-22,
9876500001399295,12-07-22,
9876500001397679,12-07-22,
9876510000807438,12-07-22,
9876510000940486,12-07-22,
9876510000788125,12-07-22,
9876510000943688,12-07-22,
9876500001831081,12-07-22,
9876500001751727,12-07-22,
9876500000724329,12-07-22,
9876500001229468,12-07-22,
9876500001732073,12-07-22,
9876500001585075,12-07-22,
9876500001729988,12-07-22,
9876500001719591,12-07-22,
9876500000667627,12-07-22,
9876500001352534,12-07-22,
9876500001537563,12-07-22,
9876500001236786,12-07-22,
9876500001829929,12-07-22,
9876510000535062,12-07-22,
9876510000805861,12-07-22,
9876500001022103,12-07-22,
9876500001452821,12-07-22,
9876510000264200,12-07-22,
9876500001851733,12-07-22,
9876510000887349,12-07-22,
9876500001125898,12-07-22,
9876500001458513,12-07-22,
9876500001773143,12-07-22,
9876500001985911,12-07-22,
9876500001621375,12-07-22,
9876500001293464,12-07-22,
9876500001000315,12-07-22,
9876500000886268,12-07-22,
9876500000835190,12-07-22,
9876510000211284,12-07-22,
9876500001297127,12-07-22,
9876510001011220,12-07-22,
9876510000198051,12-07-22,
9876510000261834,12-07-22,
9876500001784587,12-07-22,
9876500001309856,12-07-22,
9876500001823823,12-07-22,
9876500001371013,12-07-22,
9876500001525337,12-07-22,
9876500001385021,12-07-22,
9876500001010561,12-07-22,
9876500001016162,12-07-22,
9876500000293648,12-07-22,
9876500000653957,12-07-22,
9876500001311662,12-07-22,
9876510000895615,12-07-22,
9876500001530055,12-07-22,
9876500001301564,12-07-22,
9876500001288092,12-07-22,
9876510000437129,12-07-22,
9876500001511436,12-07-22,
9876500001227561,12-07-22,
9876500001079061,12-07-22,
9876510000614024,12-07-22,
9876500001115147,12-07-22,
9876510000889469,12-07-22,
9876500000716648,12-07-22,
9876500001718130,12-07-22,
9876510000959486,12-07-22,
9876500001682336,12-07-22,
9876500001871376,12-07-22,
9876500001692566,12-07-22,
9876500001216630,12-07-22,
9876500001665448,12-07-22,
9876510000262626,12-07-22,
9876500001610725,12-07-22,
9876500001830133,12-07-22,
9876500002008374,12-07-22,
9876510000880302,12-07-22,
9876500001805770,12-07-22,
9876500001631358,12-07-22,
9876500001835355,12-07-22,
9876500001933069,12-07-22,
9876510001012467,12-07-22,
9876500001829903,12-07-22,
9876500001316638,12-07-22,
9876500001811067,12-07-22,
9876500001261966,12-07-22,
9876510000462440,12-07-22,
9876500002011535,12-07-22,
9876500001050146,12-07-22,
9876500001289553,12-07-22,
9876510000662189,12-07-22,
9876500001837849,12-07-22,
9876500001774471,12-07-22,
9876500001497099,12-07-22,
9876500001443887,12-07-22,
9876500001465302,12-07-22,
9876500001904185,12-07-22,
9876500001588814,12-07-22,
9876510001032416,12-07-22,
9876500001952622,12-07-22,
9876500001165043,12-07-22,
9876500001729384,12-07-22,
9876500001594168,12-07-22,
9876500001314765,12-07-22,
9876500001777581,12-07-22,
9876500001314955,12-07-22,
9876500001439745,12-07-22,
9876510000579086,12-07-22,
9876500001328443,12-07-22,
9876510000881219,12-07-22,
9876500001320853,12-07-22,
9876500001502146,12-07-22,
9876500001364299,12-07-22,
9876500001273458,12-07-22,
9876500001651661,12-07-22,
9876500001934992,12-07-22,
9876500001551705,12-07-22,
9876510000676221,12-07-22,
9876510000907618,12-07-22,
9876500001911974,12-07-22,
9876500001527184,12-07-22,
9876500001209411,12-07-22,
9876500001777417,12-07-22,
9876500001264259,12-07-22,
9876510000993444,12-07-22,
9876510000931626,12-07-22,
9876500001601872,12-07-22,
9876500001674481,12-07-22,
9876500001258467,12-07-22,
9876500002012350,12-07-22,
9876500001330167,12-07-22,
9876510000339481,12-07-22,
9876500000622515,12-07-22,
9876500001974139,12-07-22,
9876500001344218,12-07-22,
9876500001354100,12-07-22,
9876510000600817,12-07-22,
9876500001867903,12-07-22,
9876500001289439,12-07-22,
9876500001479733,12-07-22,
9876500001934513,12-07-22,
9876500001898775,12-07-22,
9876500001902940,12-07-22,
9876500001760827,12-07-22,
9876510000974907,12-07-22,
9876500001089722,12-07-22,
9876500001890020,12-07-22,
9876500001157875,12-07-22,
9876500001672352,12-07-22,
9876500000559824,12-07-22,
9876500001186304,12-07-22,
9876500001595488,12-07-22,
9876500001526111,12-07-22,
9876510000890889,12-07-22,
9876500001352336,12-07-22,
9876500001467068,12-07-22,
9876500001614057,12-07-22,
9876510000105510,12-07-22,
9876510000271908,12-07-22,
9876500001619346,12-07-22,
9876500001676890,12-07-22,
9876500001851717,12-07-22,
9876500001438382,12-07-22,
9876500001308916,12-07-22,
9876500001262964,12-07-22,
9876500001650804,12-07-22,
9876500001669036,12-07-22,
9876500001990606,12-07-22,
9876500001126755,12-07-22,
9876500001996058,12-07-22,
9876500001953687,12-07-22,
9876500001715490,12-07-22,
9876510000691147,12-07-22,
9876500001567263,12-07-22,
9876500001764209,12-07-22,
9876500000954009,12-07-22,
9876510000139923,12-07-22,
9876500001643510,12-07-22,
9876510000902668,12-07-22,
9876500001932632,12-07-22,
9876500001357731,12-07-22,
9876510001024470,12-07-22,
9876500001318006,12-07-22,
9876500001941674,12-07-22,
9876500001101014,12-07-22,
9876510001016062,12-07-22,
9876510000523613,12-07-22,
9876500001088153,12-07-22,
9876500001927020,12-07-22,
9876500001903104,12-07-22,
9876500001519934,12-07-22,
9876500001769679,12-07-22,
9876500001274274,12-07-22,
9876500001808683,12-07-22,
9876500001107292,12-07-22,
9876510000499574,12-07-22,
9876500001762765,12-07-22,
9876500001618942,12-07-22,
9876500001443911,12-07-22,
9876500001732891,12-07-22,
9876510000371658,12-07-22,
9876510000941500,12-07-22,
9876500001733022,12-07-22,
9876500001941740,12-07-22,
9876510000353771,12-07-22,
9876510000911438,12-07-22,
9876500001948760,12-07-22,
9876510000931824,12-07-22,
9876510000588673,12-07-22,
9876500001799544,12-07-22,
9876500001619452,12-07-22,
9876510000990655,12-07-22,
9876500000687484,12-07-22,
9876510000601476,12-07-22,
9876500001300863,12-07-22,
9876500001195537,12-07-22,
9876500001538652,12-07-22,
9876500001117051,12-07-22,
9876500001773754,12-07-22,
9876500001758102,12-07-22,
9876500001018705,12-07-22,
9876500001610485,12-07-22,
9876500001644146,12-07-22,
9876500000884529,12-07-22,
9876500001503946,12-07-22,
9876500001383075,12-07-22,
9876500001331389,12-07-22,
9876510000879502,12-07-22,
9876500001714766,12-07-22,
9876500001839274,12-07-22,
9876500001950584,12-07-22,
9876510000462713,12-07-22,
9876510000906289,12-07-22,
9876500001232488,12-07-22,
9876510000775973,12-07-22,
9876500001826115,12-07-22,
9876510000949263,12-07-22,
9876500002024256,12-07-22,
9876500001517698,12-07-22,
9876500001563429,12-07-22,
9876500001425355,12-07-22,
9876500001450262,12-07-22,
9876510000987586,12-07-22,
9876500001309104,12-07-22,
9876500001251264,12-07-22,
9876500001823302,12-07-22,
9876500001764233,12-07-22,
9876510000313676,12-07-22,
9876500001155879,12-07-22,
9876500001069294,12-07-22,
9876510000614412,12-07-22,
9876510000648659,12-07-22,
9876500001755256,12-07-22,
9876500001928093,12-07-22,
9876500001843839,12-07-22,
9876500001116509,12-07-22,
9876500001545087,12-07-22,
9876500001796490,12-07-22,
9876510000968255,12-07-22,
9876500001636258,12-07-22,
9876510000686246,12-07-22,
9876510000454652,12-07-22,
9876500001090894,12-07-22,
9876500000970153,12-07-22,
9876500001818575,12-07-22,
9876500001776807,12-07-22,
9876510000127506,12-07-22,
9876510000909499,12-07-22,
9876510000925404,12-07-22,
9876500001861005,12-07-22,
9876510001016625,12-07-22,
9876510000353755,12-07-22,
9876500001422873,12-07-22,
9876500002023423,12-07-22,
9876500001563742,12-07-22,
9876510000978023,12-07-22,
9876500002004175,12-07-22,
9876510000380642,12-07-22,
9876500001319392,12-07-22,
9876500001533000,12-07-22,
9876500001343822,12-07-22,
9876500001168641,12-07-22,
9876500001916783,12-07-22,
9876500001614107,12-07-22,
9876500001910323,12-07-22,
9876500001268433,12-07-22,
9876500001377176,12-07-22,
9876500000933847,12-07-22,
9876510000961912,12-07-22,
9876500001341230,12-07-22,
9876500001975904,12-07-22,
9876510000362236,12-07-22,
9876500001893917,12-07-22,
9876510000227561,12-07-22,
9876510000425009,12-07-22,
9876500001357228,12-07-22,
9876500000291428,12-07-22,
9876510000966234,12-07-22,
9876500001316802,12-07-22,
9876500000402389,12-07-22,
9876500001532556,12-07-22,
9876500001861724,12-07-22,
9876500001737908,12-07-22,
9876510001015882,12-07-22,
9876500001403808,12-07-22,
9876510000895169,12-07-22,
9876510000978411,12-07-22,
9876500001281766,12-07-22,
9876510000982652,12-07-22,
9876500001053140,12-07-22,
9876500001316851,12-07-22,
9876500001830166,12-07-22,
9876500001793968,12-07-22,
9876510000307330,12-07-22,
9876500001566364,12-07-22,
9876500000169277,12-07-22,
9876500000781295,12-07-22,
9876500001691394,12-07-22,
9876500001830471,12-07-22,
9876500001825604,12-07-22,
9876500001537431,12-07-22,
9876510000122093,12-07-22,
9876510000494864,12-07-22,
9876510000577460,12-07-22,
9876500001632224,12-07-22,
9876500001775718,12-07-22,
9876500001533646,12-07-22,
9876500001376319,12-07-22,
9876500001660563,12-07-22,
9876500001963074,12-07-22,
9876510000439901,12-07-22,
9876510000527499,12-07-22,
9876500001559542,12-07-22,
9876500000996695,12-07-22,
9876500001439422,12-07-22,
9876500002025071,12-07-22,
9876500001779975,12-07-22,
9876500001704114,12-07-22,
9876510000507566,12-07-22,
9876500001800557,12-07-22,
9876500001308486,12-07-22,
9876510000498030,12-07-22,
9876510000225102,12-07-22,
9876500001060202,12-07-22,
9876500001098285,12-07-22,
9876500001108449,12-07-22,
9876500001720714,12-07-22,
9876500001667543,12-07-22,
9876500001668210,12-07-22,
9876500001602540,12-07-22,
9876500001937102,12-07-22,
9876500001958884,12-07-22,
9876500001973552,12-07-22,
9876500001940494,12-07-22,
9876500001262097,12-07-22,
9876500001202176,12-07-22,
9876500001476440,12-07-22,
9876500001908525,12-07-22,
9876500001540997,12-07-22,
9876500001773663,12-07-22,
9876500001587139,12-07-22,
9876500001904623,12-07-22,
9876510000659631,12-07-22,
9876500001758334,12-07-22,
9876510001003086,12-07-22,
9876500001854513,12-07-22,
9876500001694521,12-07-22,
9876500001766055,12-07-22,
9876500001944710,12-07-22,
9876500001369322,12-07-22,
9876500001834044,12-07-22,
9876510000381731,12-07-22,
9876510000909036,12-07-22,
9876510000934166,12-07-22,
9876510000559617,12-07-22,
9876500001703454,12-07-22,
9876500001419150,12-07-22,
9876500001889220,12-07-22,
9876510000620203,12-07-22,
9876500001508960,12-07-22,
9876500001511030,12-07-22,
9876510000913319,12-07-22,
9876500001985028,12-07-22,
9876500002000744,12-07-22,
9876500001684001,12-07-22,
9876500001711846,12-07-22,
9876500001097600,12-07-22,
9876500001803346,12-07-22,
9876500001119784,12-07-22,
9876510000946962,12-07-22,
9876500001596510,12-07-22,
9876500001724799,12-07-22,
9876500001070037,12-07-22,
9876500000462680,12-07-22,
9876500001467720,12-07-22,
9876500001367334,12-07-22,
9876500001424739,12-07-22,
9876510000561910,12-07-22,
9876500001862284,12-07-22,
9876510000909606,12-07-22,
9876510000927384,12-07-22,
9876500001384198,12-07-22,
9876500001792655,12-07-22,
9876500001280156,12-07-22,
9876500001444117,12-07-22,
9876500001768341,12-07-22,
9876510000837559,12-07-22,
9876500001296434,12-07-22,
9876510000716563,12-07-22,
9876500001466219,12-07-22,
9876500001603498,12-07-22,
9876500001455410,12-07-22,
9876500001234674,12-07-22,
9876510001032465,12-07-22,
9876500001462259,12-07-22,
9876500001357434,12-07-22,
9876500001883561,12-07-22,
9876510000336214,12-07-22,
9876500001883553,12-07-22,
9876510001029412,12-07-22,
9876510001007210,12-07-22,
9876500001447029,12-07-22,
9876500000166026,12-07-22,
9876510000394486,12-07-22,
9876500001593780,12-07-22,
9876500001787192,12-07-22,
9876500001548461,12-07-22,
9876510000920934,12-07-22,
9876500001864983,12-07-22,
9876510000949685,12-07-22,
9876500002013069,12-07-22,
9876500001703595,12-07-22,
9876500001522821,12-07-22,
9876500000701129,12-07-22,
9876500001066340,12-07-22,
9876500000249285,12-07-22,
9876500001689158,12-07-22,
9876510000250431,12-07-22,
9876500001502583,12-07-22,
9876500001715102,12-07-22,
9876510000663765,12-07-22,
9876500001839431,12-07-22,
9876510000952416,12-07-22,
9876500001583963,12-07-22,
9876500001838029,12-07-22,
9876500001296160,12-07-22,
9876510000288860,12-07-22,
9876510000245225,12-07-22,
9876500001270470,12-07-22,
9876500001916387,12-07-22,
9876500001694885,12-07-22,
9876510001041300,12-07-22,
9876500000273178,12-07-22,
9876500001715680,12-07-22,
9876500001343673,12-07-22,
9876500001118448,12-07-22,
9876500001351957,12-07-22,
9876500001568881,12-07-22,
9876500001926931,12-07-22,
9876500001435032,12-07-22,
9876500001881037,12-07-22,
9876500001827725,12-07-22,
9876500000831389,12-07-22,
9876500001496794,12-07-22,
9876500001413773,12-07-22,
9876510000887505,12-07-22,
9876500001747055,12-07-22,
9876500001365924,12-07-22,
9876500001393736,12-07-22,
9876510000476119,12-07-22,
9876500001430405,12-07-22,
9876500001054338,12-07-22,
9876500001264150,12-07-22,
9876500000827569,12-07-22,
9876500001966762,12-07-22,
9876500001135988,12-07-22,
9876510000950667,12-07-22,
9876500001908517,12-07-22,
9876500001679084,12-07-22,
9876500001785279,12-07-22,
9876500001305722,12-07-22,
9876500001769265,12-07-22,
9876500001587543,12-07-22,
9876500001574384,12-07-22,
9876500001986877,12-07-22,
9876500001111070,12-07-22,
9876500000634841,12-07-22,
9876500001404616,12-07-22,
9876500000555889,12-07-22,
9876500001990192,12-07-22,
9876500001750703,12-07-22,
9876500001700625,12-07-22,
9876500001327114,12-07-22,
9876500000490699,12-07-22,
9876500001952598,12-07-22,
9876500001555250,12-07-22,
9876500001676163,12-07-22,
9876500000987298,12-07-22,
9876510000979278,12-07-22,
9876510000979450,12-07-22,
9876510001033406,12-07-22,
9876500001841114,12-07-22,
9876510000633594,12-07-22,
9876500001387605,12-07-22,
9876500001624262,12-07-22,
9876500001727164,12-07-22,
9876500001581819,12-07-22,
9876500001388389,12-07-22,
9876500001247866,12-07-22,
9876500001473355,12-07-22,
9876500001447219,12-07-22,
9876510000930776,12-07-22,
9876510000526111,12-07-22,
9876500001910976,12-07-22,
9876500001433169,12-07-22,
9876510000942813,12-07-22,
9876500001784140,12-07-22,
9876510000049965,12-07-22,
9876500001322388,12-07-22,
9876500001329755,12-07-22,
9876510000415927,12-07-22,
9876500000279084,12-07-22,
9876500001244756,12-07-22,
9876500001283002,12-07-22,
9876510000038067,12-07-22,
9876510000977215,12-07-22,
9876500001592451,12-07-22,
9876500001685578,12-07-22,
9876510000975821,12-07-22,
9876500001747675,12-07-22,
9876500001879734,12-07-22,
9876500001041624,12-07-22,
9876500001398941,12-07-22,
9876510001005149,12-07-22,
9876500001207233,12-07-22,
9876500001555888,12-07-22,
9876510000951632,12-07-22,
9876500001107888,12-07-22,
9876500001783415,12-07-22,
9876500001605907,12-07-22,
9876510000920975,12-07-22,
9876500001846246,12-07-22,
9876500001708214,12-07-22,
9876500001305649,12-07-22,
9876500001921056,12-07-22,
9876500001599779,12-07-22,
9876510000899674,12-07-22,
9876500001950428,12-07-22,
9876500001481374,12-07-22,
9876500001801266,12-07-22,
9876500001923029,12-07-22,
9876510000726612,12-07-22,
9876510000967505,12-07-22,
9876510001020346,12-07-22,
9876500000943226,12-07-22,
9876510000958074,12-07-22,
9876500001889618,12-07-22,
9876510001001189,12-07-22,
9876510001010271,12-07-22,
9876500001037762,12-07-22,
9876510000934612,12-07-22,
9876500001592147,12-07-22,
9876510000852822,12-07-22,
9876500001961417,12-07-22,
